TimeStamp	BatchId	BatchName	RequestedCopies	MachineName	JobName	LayerName	SubmissionDate	OperatorName	CurrentCopy	CompletionStatus	Table	LayerSide	Resist	Treatment	Setup	Material	Compensation	RunLengthFileSize	ImageSize X (mm)	ImageSize Y (mm)	MinWidth (µm)	RegistrationMode	BreakRegistration	SerialNumber	CustomerName	PartNumber	Margin X (µm)	Margin Y (µm)	VirtualTargetUsed	SwapUsed	ThreeTargetPolicyUsed	Scaling NumberOfGroups	Scaling ScaleCenter X	Scaling ScaleCenter Y	Scaling ScaleBottomAsTop	Scaling PreMeasure	Scaling NumberOfPanels	Scaling Allowed Drop	Scaling Upper Calculation Limit X	Scaling Upper Calculation Limit Y	Scaling Lower Calculation Limit X	Scaling Lower Calculation Limit Y	Scaling Upper Print Limit X	Scaling Upper Print Limit Y	Scaling Lower Print Limit X	Scaling Lower Print Limit Y	Scaling JudgeError1 (µm)	Scaling JudgeError2 (µm)	Scaling PitchError (µm)	Scaling PitchErrorDiff (µm)	Scaling G1ScaleAlg DV	Scaling G1ScaleAlg ScaleAlgorithm	Scaling G2ScaleAlg DV	Scaling G2ScaleAlg ScaleAlgorithm	Scaling G3ScaleAlg DV	Scaling G3ScaleAlg ScaleAlgorithm	Scaling G4ScaleAlg DV	Scaling G4ScaleAlg ScaleAlgorithm	ThicknessRecipe (mm)	Energy (J/m²)	ActualEnergy (J/m²)	WaveLengthRatio	PrintResolution (µm)	RipResolution (µm)	PrintPolarity	LowestVacuumLevel	RegistrationTime	CamScale X	CamScale Y	JudgeErrorResult	NominalPanelSize X (mm)	NominalPanelSize Y (mm)	PrintStartTime	PrintEndTime	Recovery	SubPanel	ManualRegistrationUsed	NumberOfTargetRegistrationOk	NumberOfTargetRegRegistrationManual	NumberOfTargetRegistrationSkipped	MaxJudgeError (µm)	ActualScale X	ActualScale Y	MeasuredScale X	MeasuredScale Y	G1FixedCalculated X	G1FixedCalculated Y	NumberOfTargets	Group	Pitch PEx X (µm)	Pitch PEx Y (µm)	Pitch PEy X (µm)	Pitch PEy Y (µm)	Pitch PEd X (µm)	Pitch PEd Y (µm)	PEDx	PEDy	PEDd	SideScaleFactors X1	SideScaleFactors X2	SideScaleFactors Y1	SideScaleFactors Y2	Target Index 1	TargetContextId 1	TargetId 1	CamCoord X (mm) 1	CamCoord Y (mm) 1	MeasuredCoord X (mm) 1	MeasuredCoord Y (mm) 1	TransformedCoord X (mm) 1	TransformedCoord Y (mm) 1	JudgeError X (µm) 1	JudgeError Y (µm) 1	JudgeErrorLength (µm) 1	TargetStatus 1	JudgeErrorStatusViolated 1	Score 1	TargetShape 1	DetectionInfo (m) 1	Target Index 2	TargetContextId 2	TargetId 2	CamCoord X (mm) 2	CamCoord Y (mm) 2	MeasuredCoord X (mm) 2	MeasuredCoord Y (mm) 2	TransformedCoord X (mm) 2	TransformedCoord Y (mm) 2	JudgeError X (µm) 2	JudgeError Y (µm) 2	JudgeErrorLength (µm) 2	TargetStatus 2	JudgeErrorStatusViolated 2	Score 2	TargetShape 2	DetectionInfo (m) 2	Target Index 3	TargetContextId 3	TargetId 3	CamCoord X (mm) 3	CamCoord Y (mm) 3	MeasuredCoord X (mm) 3	MeasuredCoord Y (mm) 3	TransformedCoord X (mm) 3	TransformedCoord Y (mm) 3	JudgeError X (µm) 3	JudgeError Y (µm) 3	JudgeErrorLength (µm) 3	TargetStatus 3	JudgeErrorStatusViolated 3	Score 3	TargetShape 3	DetectionInfo (m) 3	Target Index 4	TargetContextId 4	TargetId 4	CamCoord X (mm) 4	CamCoord Y (mm) 4	MeasuredCoord X (mm) 4	MeasuredCoord Y (mm) 4	TransformedCoord X (mm) 4	TransformedCoord Y (mm) 4	JudgeError X (µm) 4	JudgeError Y (µm) 4	JudgeErrorLength (µm) 4	TargetStatus 4	JudgeErrorStatusViolated 4	Score 4	TargetShape 4	DetectionInfo (m) 4
6/9/2022 4:13:02 AM	93b637ec-6664-4762-adda-d4af9c9d496e	22505N10	500	DR192002	f3128-1593-0000-t	cp3	4/20/2022 8:25:05 PM	orb	2	Success		Top	920_50mj	1.0	NLS X-3	500x330		16	500	329.999	110	Ccd	False	1	unknown	unknown	-3000	0	False	False	False	1	0	0	False	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Trapezoid							0.1	50	0	33 : 67	1	1.25	PositivePrintPositivePolarity		00:11.015	1	1	Rejects	500	330	6/9/2022 4:13:02 AM	6/9/2022 4:13:28 AM	False	0	False	4	0	0	0.00	1.0004589592391	0.999421399724834	1.00045855111964	0.999425047443941	0	0	4	G1	11.7549619238844	-11.6350133327501	-0.0559425507162814	-0.034255594869137	184.268959269048	-185.584257878531	11.8109044746006	11.6007577378809	369.853217147579	1.00043496537067	1.00048295310754	0.999421292892018	0.999421506557651	Target 1	0	300	32.116	3275.728	32.645	3276.193	32.645	3276.235	0.00	0.00	0.00	0	0	100	"circle,"	0.975	Target 2	5	300	517.116	3275.728	517.794	3275.163	517.794	3275.122	0.00	0.00	0.00	0	0	100	"circle,"	0.974	Target 3	3	300	27.116	2955.728	27.143	2955.823	27.143	2955.781	0.00	0.00	0.00	0	0	100	"circle,"	0.977	Target 4	6	300	517.116	2955.728	517.270	2954.620	517.270	2954.661	0.00	0.00	0.00	0	0	100	"circle,"	0.982
6/9/2022 4:13:02 AM	93b637ec-6664-4762-adda-d4af9c9d496e	22505N10	500	DR192002	f3128-1593-0000-t	cp3	4/20/2022 8:25:05 PM	orb	2	Success		Top	920_50mj	1.0	NLS X-3	500x330		16	500	329.999	110	Ccd	False	1	unknown	unknown	-3000	0	False	False	False	1	0	0	False	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Trapezoid							0.1	50	0	33 : 67	1	1.25	PositivePrintPositivePolarity		00:11.015	1	1	Rejects	500	330	6/9/2022 4:13:02 AM	6/9/2022 4:13:28 AM	False	1	False	4	0	0	0	1.0003402459339	0.999209482034157	1.0003185818824	0.99921510436747	0	0	4	G1	27.054030202919	-26.4904045736785	-0.0578353216837968	-0.0250562686687772	102.544530024829	-103.351478580976	27.1118655246028	26.4653483050097	205.896008605805	1.00022750130661	1.00045299056119	0.99920940389125	0.999209560177064	Target 1	3	300	27.116	2955.728	27.143	2955.823	27.143	2955.815	0.00	0.00	0.00	0	0	100	"circle,"	0.977	Target 2	0	300	32.116	3275.728	32.645	3276.193	32.645	3276.201	0.00	0.00	0.00	0	0	100	"circle,"	0.975	Target 3	1	300	267.116	3275.728	267.710	3275.692	267.710	3275.685	0.00	0.00	0.00	0	0	100	"circle,"	0.976	Target 4	2	300	267.116	2955.728	267.155	2955.285	267.155	2955.292	0.00	0.00	0.00	0	0	100	"circle,"	0.973
6/9/2022 4:13:02 AM	93b637ec-6664-4762-adda-d4af9c9d496e	22505N10	500	DR192002	f3128-1593-0000-t	cp3	4/20/2022 8:25:05 PM	orb	2	Success		Top	920_50mj	1.0	NLS X-3	500x330		16	500	329.999	110	Ccd	False	1	unknown	unknown	-3000	0	False	False	False	1	0	0	False	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Trapezoid							0.1	50	0	33 : 67	1	1.25	PositivePrintPositivePolarity		00:11.015	1	1	Rejects	500	330	6/9/2022 4:13:02 AM	6/9/2022 4:13:28 AM	False	2	False	4	0	0	0	1.00061298494507	0.999473598474456	1.00055121394961	0.999495847312661	0	0	4	G1	-27.0663748864877	26.5024920764745	-0.0480942297826914	-0.0341687507443567	128.65583463207	-129.642702411843	27.018280656705	26.5366608272188	258.298537043913	1.00072578101744	1.0005001888727	0.99947349191248	0.999473705036432	Target 1	6	300	517.116	2955.728	517.270	2954.620	517.270	2954.653	0.00	0.00	0.00	0	0	100	"circle,"	0.982	Target 2	5	300	517.116	3275.728	517.794	3275.163	517.794	3275.130	0.00	0.00	0.00	0	0	100	"circle,"	0.974	Target 3	4	300	282.116	3275.728	282.717	3275.662	282.717	3275.695	0.00	0.00	0.00	0	0	100	"circle,"	0.976	Target 4	7	300	277.116	2955.728	277.138	2955.259	277.138	2955.227	0.00	0.00	0.00	0	0	100	"circle,"	0.988
6/9/2022 4:13:13 AM	93b637ec-6664-4762-adda-d4af9c9d496e	22505N10	500	DR192002	f3128-1593-0000-t	cp3	4/20/2022 8:25:05 PM	orb	2	Success		Top	920_50mj	1.0	NLS X-3	500x330		16	500	329.999	110	Ccd	False	2	unknown	unknown	-3000	0	False	False	False	1	0	0	False	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Trapezoid							0.1	50	0	33 : 67	1	1.25	PositivePrintPositivePolarity		00:10.941	1	1	Rejects	500	330	6/9/2022 4:13:13 AM	6/9/2022 4:13:39 AM	False	0	False	4	0	0	0.00	1.00040375259117	0.999289967083438	1.00040562860642	0.999290769752075	0	0	4	G1	-20.4609490505732	20.2521638560142	-0.0497124424327922	-0.0345164045256752	170.974929920703	-172.199128320585	20.4112366081404	20.2866802605399	343.174058241289	1.00044551685401	1.00036198832832	0.999289859437234	0.999290074729641	Target 1	8	300	32.116	3605.727	33.102	3606.602	33.102	3606.663	0.00	0.00	0.00	0	0	100	"circle,"	0.977	Target 2	13	300	517.116	3605.727	518.193	3605.787	518.193	3605.725	0.00	0.00	0.00	0	0	100	"circle,"	0.974	Target 3	11	300	27.116	3285.727	27.667	3286.313	27.667	3286.251	0.00	0.00	0.00	0	0	100	"circle,"	0.975	Target 4	14	300	517.116	3285.727	517.799	3285.244	517.799	3285.306	0.00	0.00	0.00	0	0	100	"circle,"	0.969
6/9/2022 4:13:13 AM	93b637ec-6664-4762-adda-d4af9c9d496e	22505N10	500	DR192002	f3128-1593-0000-t	cp3	4/20/2022 8:25:05 PM	orb	2	Success		Top	920_50mj	1.0	NLS X-3	500x330		16	500	329.999	110	Ccd	False	2	unknown	unknown	-3000	0	False	False	False	1	0	0	False	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Trapezoid							0.1	50	0	33 : 67	1	1.25	PositivePrintPositivePolarity		00:10.941	1	1	Rejects	500	330	6/9/2022 4:13:13 AM	6/9/2022 4:13:39 AM	False	1	False	4	0	0	0	1.00038783930758	0.999153804180237	1.00036847576958	0.999166217556137	0	0	4	G1	-10.1862477837358	9.97403428837629	-0.0461261636814925	-0.0286978975623242	132.281185558213	-133.288485991272	10.1401216200543	10.0027321859386	265.569671549486	1.00043028934927	1.0003453892659	0.999153714680194	0.999153893680281	Target 1	11	300	27.116	3285.727	27.667	3286.313	27.667	3286.273	0.00	0.00	0.00	0	0	100	"circle,"	0.975	Target 2	8	300	32.116	3605.727	33.102	3606.602	33.102	3606.642	0.00	0.00	0.00	0	0	100	"circle,"	0.977	Target 3	9	300	267.116	3605.727	268.142	3606.205	268.142	3606.165	0.00	0.00	0.00	0	0	100	"circle,"	0.973	Target 4	10	300	267.116	3285.727	267.728	3285.750	267.728	3285.790	0.00	0.00	0.00	0	0	100	"circle,"	0.973
6/9/2022 4:13:13 AM	93b637ec-6664-4762-adda-d4af9c9d496e	22505N10	500	DR192002	f3128-1593-0000-t	cp3	4/20/2022 8:25:05 PM	orb	2	Success		Top	920_50mj	1.0	NLS X-3	500x330		16	500	329.999	110	Ccd	False	2	unknown	unknown	-3000	0	False	False	False	1	0	0	False	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Trapezoid							0.1	50	0	33 : 67	1	1.25	PositivePrintPositivePolarity		00:10.941	1	1	Rejects	500	330	6/9/2022 4:13:13 AM	6/9/2022 4:13:39 AM	False	2	False	4	0	0	0	1.00024592712011	0.999540040642677	1.00024786769593	0.999541436628935	0	0	4	G1	-11.9417078464892	11.6929222662918	-0.0825008048082054	-0.0335878807504741	112.980363465681	-113.887598012639	11.859207041681	11.7265101470423	226.86796147832	1.00029569284412	1.0001961613961	0.999539935892259	0.999540145393096	Target 1	14	300	517.116	3285.727	517.799	3285.244	517.799	3285.266	0.00	0.00	0.00	0	0	100	"circle,"	0.969	Target 2	13	300	517.116	3605.727	518.193	3605.787	518.193	3605.765	0.00	0.00	0.00	0	0	100	"circle,"	0.974	Target 3	12	300	282.116	3605.727	283.188	3606.181	283.188	3606.203	0.00	0.00	0.00	0	0	100	"circle,"	0.975	Target 4	15	300	277.116	3285.727	277.770	3285.732	277.770	3285.710	0.00	0.00	0.00	0	0	100	"circle,"	0.975
6/9/2022 4:13:24 AM	93b637ec-6664-4762-adda-d4af9c9d496e	22505N10	500	DR192002	f3128-1593-0000-t	cp3	4/20/2022 8:25:05 PM	orb	3	Success		Top	920_50mj	1.0	NLS X-3	500x330		16	500	329.999	110	Ccd	False	3	unknown	unknown	-3000	0	False	False	False	1	0	0	False	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Trapezoid							0.1	50	0	33 : 67	1	1.25	PositivePrintPositivePolarity		00:11.005	1	1	Rejects	500	330	6/9/2022 4:13:24 AM	6/9/2022 4:13:50 AM	False	0	False	4	0	0	0.00	1.00036028034279	0.999275009546415	1.00036230840781	0.999275886305502	0	0	4	G1	-26.2506920365695	25.9828278320242	-0.0523834917771637	-0.034067473052346	171.390062450314	-172.617741531781	26.1983085447923	26.0168953050766	344.007803982095	1.00041386245178	1.00030669823379	0.999274903300293	0.999275115792536	Target 1	16	300	32.116	3935.726	33.417	3937.006	33.417	3937.070	0.00	0.00	0.00	0	0	100	"circle,"	0.973	Target 2	21	300	517.116	3935.726	518.481	3936.389	518.481	3936.326	0.00	0.00	0.00	0	0	100	"circle,"	0.972	Target 3	19	300	27.116	3615.726	28.105	3616.724	28.105	3616.661	0.00	0.00	0.00	0	0	100	"circle,"	0.973	Target 4	22	300	517.116	3615.726	518.222	3615.848	518.222	3615.911	0.00	0.00	0.00	0	0	100	"circle,"	0.974
6/9/2022 4:13:24 AM	93b637ec-6664-4762-adda-d4af9c9d496e	22505N10	500	DR192002	f3128-1593-0000-t	cp3	4/20/2022 8:25:05 PM	orb	3	Success		Top	920_50mj	1.0	NLS X-3	500x330		16	500	329.999	110	Ccd	False	3	unknown	unknown	-3000	0	False	False	False	1	0	0	False	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Trapezoid							0.1	50	0	33 : 67	1	1.25	PositivePrintPositivePolarity		00:11.005	1	1	Rejects	500	330	6/9/2022 4:13:24 AM	6/9/2022 4:13:50 AM	False	1	False	4	0	0	0	1.00036224268642	0.999139021180603	1.00036559151131	0.999139576884693	0	0	4	G1	-10.412302724518	10.1953797511669	-0.0472586949058496	-0.0284066221070134	124.444123756007	-125.39843085267	10.3650440296121	10.2237863732739	249.842554608676	1.00040563478664	1.0003188505862	0.999138932588958	0.999139109772246	Target 1	19	300	27.116	3615.726	28.105	3616.724	28.105	3616.682	0.00	0.00	0.00	0	0	100	"circle,"	0.973	Target 2	16	300	32.116	3935.726	33.417	3937.006	33.417	3937.048	0.00	0.00	0.00	0	0	100	"circle,"	0.973	Target 3	17	300	267.116	3935.726	268.451	3936.714	268.451	3936.672	0.00	0.00	0.00	0	0	100	"circle,"	0.977	Target 4	18	300	267.116	3615.726	268.160	3616.260	268.160	3616.301	0.00	0.00	0.00	0	0	100	"circle,"	0.976
6/9/2022 4:13:24 AM	93b637ec-6664-4762-adda-d4af9c9d496e	22505N10	500	DR192002	f3128-1593-0000-t	cp3	4/20/2022 8:25:05 PM	orb	3	Success		Top	920_50mj	1.0	NLS X-3	500x330		16	500	329.999	110	Ccd	False	3	unknown	unknown	-3000	0	False	False	False	1	0	0	False	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Trapezoid							0.1	50	0	33 : 67	1	1.25	PositivePrintPositivePolarity		00:11.005	1	1	Rejects	500	330	6/9/2022 4:13:24 AM	6/9/2022 4:13:50 AM	False	2	False	4	0	0	0	1.00019176781236	0.999539197734837	1.00018661320129	0.999543715999658	0	0	4	G1	-16.1193400613797	15.7835204767878	-0.0868703100991297	-0.0333760783632897	116.057859571868	-116.989365622317	16.0324697512806	15.8168965551511	233.047225194184	1.00025894334864	1.00012459227608	0.999539093644964	0.999539301824709	Target 1	22	300	517.116	3615.726	518.222	3615.848	518.222	3615.869	0.00	0.00	0.00	0	0	100	"circle,"	0.974	Target 2	21	300	517.116	3935.726	518.481	3936.389	518.481	3936.368	0.00	0.00	0.00	0	0	100	"circle,"	0.972	Target 3	20	300	282.116	3935.726	283.493	3936.693	283.493	3936.714	0.00	0.00	0.00	0	0	100	"circle,"	0.972	Target 4	23	300	277.116	3615.726	278.202	3616.241	278.202	3616.220	0.00	0.00	0.00	0	0	100	"circle,"	0.975
6/9/2022 4:13:35 AM	93b637ec-6664-4762-adda-d4af9c9d496e	22505N10	500	DR192002	f3128-1593-0000-t	cp3	4/20/2022 8:25:05 PM	orb	4	Success		Top	920_50mj	1.0	NLS X-3	500x330		16	500	329.999	110	Ccd	False	4	unknown	unknown	-3000	0	False	False	False	1	0	0	False	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Trapezoid							0.1	50	0	33 : 67	1	1.25	PositivePrintPositivePolarity		00:10.971	1	1	Rejects	500	330	6/9/2022 4:13:35 AM	6/9/2022 4:14:01 AM	False	0	False	4	0	0	0.00	1.00031597120659	0.999317193391305	1.00031714048882	0.999318738342121	0	0	4	G1	-10.0414828385169	9.93901872794822	-0.0595373344367545	-0.0336684129820242	168.512585843473	-169.725934522944	9.98194550408016	9.97268714093025	338.238520366417	1.00033646757397	1.00029547483921	0.999317088389732	0.999317298392879	Target 1	24	300	32.116	4265.724	33.589	4267.440	33.589	4267.498	0.00	0.00	0.00	0	0	100	"circle,"	0.97	Target 2	29	300	517.116	4265.724	518.648	4267.008	518.648	4266.949	0.00	0.00	0.00	0	0	100	"circle,"	0.975	Target 3	27	300	27.116	3945.724	28.420	3947.131	28.420	3947.073	0.00	0.00	0.00	0	0	100	"circle,"	0.978	Target 4	30	300	517.116	3945.724	518.499	3946.464	518.499	3946.522	0.00	0.00	0.00	0	0	100	"circle,"	0.973
